"","ID","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper","T_cells_regulatory_(Tregs)","T_cells_gamma_delta","NK_cells_resting","NK_cells_activated","Monocytes","Macrophages_M0","Macrophages_M1","Macrophages_M2","Dendritic_cells_resting","Dendritic_cells_activated","Mast_cells_resting","Mast_cells_activated","Eosinophils","Neutrophils","Group"
"139","GSM1509668",0.10894603544333,0.0397608800301408,0,0,0,0.360539558245036,0.0302088680787485,0.0207346803751515,0.0210374053763555,0.00229021113814424,0.0638719368648066,0,0,0.0885978848783171,0,0,0,0,0,0.0672529342642272,0.104939212047696,0.0918203932580457,"disease"
"140","GSM1509669",0,0.0768698846363858,0,0.206221032682021,0,0,0,0,0,0.00154985246288483,0,0.0621537942527474,0,0,0,0.147263311600592,0,0.0778961983891296,0,0.209830257196918,0.0749063816997512,0.14330928707957,"disease"
"141","GSM1509670",0,0.0622674091863793,0.0143192918993633,0.0745725514357602,0,0.114945448257594,0,0,0.0387209184930719,0,0.0590302563139814,0.0189236035449714,0.0701185879095309,0,0.0174673883042863,0.114581942548983,0.0455626727375728,0.00182148957122121,0.178090651240905,0.0329728854224897,0,0.15660490313389,"disease"
"142","GSM1509671",0,0.0806975960596036,0.0137456130389584,0,0,0.136037688734126,0.0740508873566724,0.247207788454545,0,0.071086503317078,0,0.093117719520415,0.0217992393217938,0.0545592288768862,0.0387912745451607,0,0,0.15526191383441,0.013644546940351,0,0,0,"disease"
"143","GSM1509672",0,0.112596117670599,0.0558803677095636,0.0440988250502387,0,0.154841869448874,0.0659375911878766,0,0,0.064012919830296,0,0.0151464561636233,0,0,0.0106340604342217,0.184604864423641,0,0.223867598811506,0,0,0.011918526437889,0.0564608028316715,"disease"
"144","GSM1509673",0,0.069163464303984,0.0841500212170052,0,0,0.0132650282732913,0.106768203849835,0.144798723830989,0.0558605127434135,0.10325011867645,0.0397840290802826,0,0,0.00817405468693208,0.00718339219356166,0,0.105311470291657,0,0,0.169347088151226,0,0.0929438927013726,"disease"
"145","GSM1509674",0.161875729664771,0.0114527312726415,0.0278473795731202,0,0.0326355324901026,0,0.0495973959872149,0.149070577236175,0.0529933783032522,0.0323477768156237,0.0613244066974834,0,0.0302373454496697,0,0.125783032474872,0,0.173544631521269,0,0,0.0912900825138052,0,0,"disease"
"146","GSM1509675",0.226866622718896,0.0107016403388842,0,0,0.0805264287238318,0,0,0.192827518761616,0,0.0313304011678123,0,0.0589698139335366,0,0,0,0.111931223921485,0,0.10558261902533,0.0501408495411803,0,0.131122881867428,0,"disease"
"147","GSM1509676",0.205808524263218,0,0,0,0,0.241986094619795,0.0412753026002648,0,0.0334642404165852,0.178739954846237,0,0,0,0,0,0,0,0.135771106233146,0,0.0597766603404571,0.0350337311535437,0.0681443855267536,"disease"
"148","GSM1509677",0,0,0.0586283593034971,0,0,0.122280059316655,0.0820592331852528,0,0.188755104418438,0.071050004952334,0,0.0499234186648131,0,0,0.0803018907179953,0.078655418738619,0,0.193342237605733,0.00383232734622914,0,0.00854460022524516,0.0626273455251884,"disease"
"149","GSM1509678",0.01110118591409,0.0256366502184391,0.0547786304075649,0,0,0.1316859507197,0,0,0.100557213430259,0.0989943702506319,0,0,0,0,0,0,0,0.312082131126698,0,0.172262324662278,0,0.0929015432703394,"disease"
"150","GSM1509679",0,0.170003318630955,0,0,0,0,0,0,0,0,0,0.0567493087651805,0,0.0284593154892367,0,0.0708676038661233,0,0.230692250222167,0.379398129358286,0,0,0.0638300736680507,"disease"
"151","GSM1509680",0.145566202472861,0,0,0,0,0.217654618376468,0.131403632215387,0.0440092853826217,0,0.150386555756766,0,0.0230430578506727,0,0.0660372581398478,0.013130099189827,0,0.0193980623826903,0.0147403367226598,0.0722030697457656,0,0.0533076482061467,0.0491201735582865,"disease"
"152","GSM1509681",0,0,0,0.0343126409248182,0,0.189825925481909,0,0,0.194710518023233,0.214497189279813,0,0.00812830740172006,0,0.0811308386646537,0,0,0,0,0,0,0.205777931553622,0.0716166486702307,"disease"
"153","GSM1509682",0,0,0.091603956274411,0,0.0871625579695917,0.185093316052142,0,0,0,0,0,0.189757154358559,0,0.0918018079296499,0,0.0982940708862621,0,0,0.126162717367382,0,0.130124419162001,0,"disease"
"154","GSM1509683",0,0.0502673622365376,0,0.039463368918188,0.188461454371501,0.0310240292813709,0,0,0.0929830938830637,0,0.106390626607876,0.00782569257114397,0,0.183055642143388,0,0,0,0,0,0,0.198729633172511,0.101799096814419,"disease"
"155","GSM1509684",0.0616166494156813,0,0.0256688587656478,0.0560074615336115,0,0.155749469973261,0.0585076703510833,0,0.0134912115921493,0,0.0535028015258241,0,0.0120164360578459,0,0,0.102235669890281,0.172972280830785,0.155024502312815,0,0.0382933567001325,0.00671024556193279,0.0882033854889502,"disease"
"156","GSM1509685",0.11216622247247,0.0783903193287081,0,0.0238453821654574,0.104531019880781,0,0,0.022141101698465,0,0,0.0187280126760242,0,0,0,0,0.181811282978572,0.0974136118872367,0.219847525830511,0,0.0191531402069895,0.0327966808249161,0.0891757000498692,"disease"
"157","GSM1509686",0.155253929365404,0,0.0306006020891547,0,0.00249056658145918,0,0.024811755353866,0.153566349700484,0,0,0.00592850722305165,0.0457707674581513,0.024294134012395,0.0498824568623164,0,0.0157633951558394,0,0.243362204513915,0,0.0182354904461086,0.125381996888946,0.104657844348909,"disease"
"158","GSM1509687",0,0.148860978178785,0.024911695350408,0,0,0.102776197452615,0,0,0.0443288298853875,0,0.0729015226657811,0,0.0613066061834663,0,0.125573034374478,0.0533130156166206,0,0.206819011497694,0.0755136802058489,0,0.0403540688743036,0.0433413597146111,"disease"
"159","GSM1509688",0.159145752320266,0,0,0.221590568323317,0,0.00813113419807704,0.190579912945392,0.000933286208956858,0,0.0499435041007924,0,0,0,0,0.00374446396870986,0.158286622468946,0,0,0,0.139298065928313,0.0153593598790302,0.0529873296582001,"disease"
"160","GSM1509689",0.243397313421651,0,0,0,0,0.0886628819565202,0.162764301381341,0.210880535054602,0,0,0,0.0132970004481568,0.0424300249323788,0,0.0909863984816884,0,0,0,0,0,0.107611434699823,0.0399701096238382,"disease"
"161","GSM1509690",0.142978338192507,0,0,0,0,0.0299952078723727,0,0.174591445185943,0,0,0,0.121463452946777,0,0.0296658091352925,0.0226952537169859,0.0734070640188914,0,0.128620526800014,0.251202094579827,0,0.0253808075513897,0,"disease"
"162","GSM1509691",0.237412763788203,0,0,0,0.108619906225403,0,0,0.0924318036172333,0,0,0,0.149138167655727,0,0.0125504730228237,0,0.0314216460186971,0.0300280906630078,0.0798262970826919,0.178540910031392,0,0.0600833502701724,0.0199465916246488,"disease"
"163","GSM1509692",0,0,0.0417934207123381,0,0.184107211930991,0.0305705203508351,0,0,0.00897106447237864,0,0.125655352832412,0,0.0601728013495423,0,0,0.0935042602686628,0.136942418728407,0,0,0.186476892843764,0,0.131806056510669,"disease"
"164","GSM1509693",0,0.0215276491445893,0,0,0,0,0.0391782739357414,0.0185619851424404,0.0103139789489857,0.0531303895911886,0,0.0397004338533652,0,0.00927096637170407,0.0985842104540134,0,0.565258282948925,0,0.144473829609047,0,0,0,"disease"
"165","GSM1509694",0,0.0379466993785252,0.118083075662362,0.16219952398837,0,0.0277159876636435,0,0,0.0854282040053049,0.0899418301552005,0.136171074161873,0,0,0.0286242778073816,0,0.0428728631273199,0,0,0,0.027518003828006,0.215393235424045,0.0281052247979681,"disease"
"166","GSM1509695",0.0469719707655245,0.0125167597840259,0,0,0,0.175539012030945,0,0.0954757869199022,0,0.0651543272773965,0,0.0785420217345078,0,0,0.142040568282299,0,0.249185029715408,0,0.0757569263995478,0,0.0451357396696285,0.0136818574208146,"disease"
"167","GSM1509696",0.196144708323408,0,0,0.0969073130411627,0,0,0,0,0.125834059876606,0,0,0.0654352783600196,0.0229680383993525,0.0691547934089149,0.115593373361618,0.0322876234888966,0,0,0.175898967102678,0,0.0997758446373427,0,"disease"
"168","GSM1509697",0.0614244133431523,0,0.046830342224626,0.00882544223082301,0,0,0.140593702500751,0.0191549238706808,0.144587162092886,0,0,0,0,0,0,0.0180888913039704,0.284333169777562,0.182469393204026,0,0.0593375054898304,0.0343550539616928,0,"disease"
"169","GSM1509698",0.284810982337533,0,0,0.0104340536079894,0.0423280456957224,0.0640866489687887,0.061802964432842,0.0522495986636468,0,0,0.161911463692834,0,0.110145394232184,0.0107259634727425,0,0,0.0324933756195435,0,0.143947201798893,0,0.0250643074772803,0,"disease"
"170","GSM1509699",0.264024001130963,0,0,0,0.227086831024051,0,0,0.167541418657648,0,0,0.165640918129696,0,0.0825114445222832,0.0342855881121381,0,0,0,0.0440750529200708,0.0140550200553856,0,0.000779725447763888,0,"disease"
"171","GSM1509700",0,0.136456164429487,0.0329237780954374,0,0.108810898210531,0.0234288195517433,0.0381395313887781,0.0571201268536493,0,0,0,0.0852698104478388,0,0,0.192520488395139,0.0974784126429161,0,0.0323969140638594,0.195455055920621,0,0,0,"disease"
"172","GSM1509701",0,0.175322250031685,0.0282552144185384,0,0.275422459002769,0,0.121091442184322,0,0,0,0.0522375799537559,0,0,0.0290033741641862,0.0690970081972864,0.0106116355442081,0,0,0,0.146009122932777,0,0.0929499135704718,"disease"
"173","GSM1509702",0,0.231654245593321,0,0,0,0.0332196180290747,0.0408897603695827,0,0,0.0904122045397201,0.143964890445351,0.0270374670504229,0.0348580704462741,0.0734712011853514,0,0.163964144787372,0,0.019815424619507,0.0348032521594103,0,0,0.105909720774612,"disease"
"174","GSM1509703",0,0.106500499858207,0.0520900500762945,0.053368775146078,0,0,0.0750870772164961,0.214073171233913,0,0.0498357849869611,0,0.121759445693411,0.0354228814945228,0,0.0885709042805876,0.121670700196189,0,0.0590922376362561,0,0,0,0.0225284721810837,"disease"
"175","GSM1509704",0,0.10371764898875,0,0,0.166912396847697,0.0433417061667062,0,0.0858075436955796,0,0,0.143526283935151,0,0.0159317257362362,0,0.222326480662572,0.0580180151317585,0,0,0.111403101162752,0,0.0490150976727972,0,"disease"
"176","GSM1509705",0.29085242931155,0,0.0386789624333079,0,0,0.0779530191419057,0.0442518070679389,0.0957724807827885,0,0,0.0850111959498924,0.0150201889755061,0.0547977829195635,0,0,0.0312416721648533,0,0.236971168245534,0,0,0.0233443947610724,0.00610489824608718,"disease"
"177","GSM1509706",0.233376374079099,0,0,0,0,0.122054911352451,0.234787037881294,0,0.0729060248325486,0.0500548870948083,0.113443133473135,0,0,0,0,0,0.112878096930876,0,0,0.0331923599595527,0.0273071743962355,0,"disease"
"178","GSM1509707",0,0.193864951005716,0.0174150717010447,0,0,0,0.10289963121687,0.0212595238731719,0.014639664155606,0.126220734303414,0,0.101515134842263,0,0.0145838536479836,0.152328307706554,0.0956749396021237,0.03542967018221,0,0.0886140180418084,0,0.0145066934149498,0.0210478063062846,"disease"
"179","GSM1509708",0.153276017278342,0,0.0465942228353104,0.00387572313933337,0.120179622745593,0,0.132372178807685,0,0.129789283313729,0,0,0,0,0.0342250402630834,0,0,0,0.184788911412742,0,0,0.141827419259122,0.05307158094506,"disease"
"180","GSM1509709",0.00384318584727546,0.150652431198665,0,0,0,0.147216591876719,0.0706379529979032,0,0.0366349644131669,0.102324823791875,0.108911910384805,0,0,0.108574078914012,0,0,0.128978759626707,0,0.142225300948871,0,0,0,"healthy"
"181","GSM1509710",0.212320681848683,0,0,0.130641873471888,0,0.193788746780923,0.0285738716941612,0.121410029913268,0,0,0,0.074256603201453,0.0441918721039064,0.0696968955895756,0,0,0,0,0,0.0674556448998239,0,0.0576637804963173,"healthy"
"182","GSM1509711",0.00625438102655089,0,0.0294710667771138,0.0597528438503593,0.00221102276713362,0.017344051969283,0.0922523938042702,0,0.0644215527673882,0.026303859268202,0.156786410460234,0,0.0440259112106554,0.132393882514429,0,0,0.0502706775581566,0,0.215317593007857,0,0.103194353018367,0,"healthy"
"183","GSM1509712",0.0454812135580878,0.0388764370992,0,0.0669377541323075,0,0.215484645333444,0.0856984009389468,0,0,0.0569004869716148,0.0659125634269803,0,0.00404555581587204,0.0590702146965638,0,0,0.238606518616332,0,0,0.0629104057285377,0,0.0600758036821135,"healthy"
"184","GSM1509713",0.103155254759529,0,0,0,0,0,0.0876421753259235,0,0.106284646129321,0.17715261224035,0,0.00257522589703572,0,0.0515259824542786,0.0127591275986019,0,0.259877982334278,0,0.199026993260683,0,0,0,"healthy"
"185","GSM1509714",0.133482591131862,0,0,0,0,0,0.332049010089204,0,0.0829741888972836,0.0802731272909707,0,0,0,0.0196382440887394,0,0.00478994954266725,0.0475919085769107,0,0.299200980382363,0,0,0,"healthy"
"186","GSM1509715",0,0.00695294772661647,0,0,0.222116338247443,0.0210819345609814,0.139993368932642,0,0,0,0.11667223014733,0,0,0.10245162246488,0.00459857077844329,0.0393983645173702,0,0,0.346734622624293,0,0,0,"healthy"
"187","GSM1509716",0,0.0888586111210261,0,0.0937227455004774,0,0.0289637219343845,0.244053487671226,0,0.0627179160779493,0.16509210874102,0,0.00542278433496961,0.0125433186522364,0.054166620400714,0,0,0.186120990294062,0,0.0583376952719359,0,0,0,"healthy"
"188","GSM1509717",0.205543842679602,0,0,0.0384848053596746,0,0.0141315714962706,0.0529185778325048,0,0.140114814803276,0.103636296060664,0,0,0,0,0.0423352394331296,0,0.188001275614619,0,0.21483357672026,0,0,0,"healthy"
"189","GSM1509718",0.178561754514727,0,0,0.00339720007923423,0,0.140329324067456,0.0695104845141001,0.0288853098115788,0,0.0573162539505168,0.014675385764095,0.00383736550619687,0,0.022145775954308,0,0,0.289767239067083,0,0.191573906770704,0,0,0,"healthy"
"190","GSM1509719",0.0301435646167458,0,0,0.241996300816197,0.0234036965475913,0.12042802040016,0,0,0.0391729039382398,0,0,0,0,0,0,0.0622631877802573,0.136168361967674,0,0.261076596616495,0.0853473673166401,0,0,"healthy"
"191","GSM1509720",0,0.149147221247345,0,0.0212837339770985,0,0,0.14881902233161,0,0.133413527357715,0.217986667836208,0,0,0.0585540506335304,0,0,0,0.146561858428292,0,0.1242339181882,0,0,0,"healthy"
"192","GSM1509721",0.249003130272658,0,0,0,0.149490559935297,0.0558562038634273,0.0686156838121207,0.158393130894436,0,0,0.0332777154282198,0.0608195897715873,0.0929197073778504,0.0804446986110388,0,0,0,0,0.0511795800333652,0,0,0,"healthy"
"193","GSM1509722",0.137369693949614,0,0,0,0.0118321677870245,0.0966174794857829,0.0836352006508388,0,0.0819585879819276,0.0916175704304393,0,0,0,0,0.0143128360238126,0,0.363185422296906,0,0.119471041393654,0,0,0,"healthy"
"194","GSM1509723",0.0622944300082915,0.0222101572884539,0,0.0715439682462169,0,0.041876650641147,0.0920310073708307,0.0833219533205412,0,0.0185913752512298,0.0404291269534401,0.0125948104850859,0.0343029638586945,0.132718630244036,0,0,0.262770722836421,0,0.125314203495612,0,0,0,"healthy"
"195","GSM1509724",0.141277708456515,0,0,0,0.056926767678739,0,0.110493770297909,0.0420255420679625,0.0339735773398455,0.26508220824593,0,0.00437080932707458,0,0.0539767149698931,0,0,0.0709435160284099,0,0.220929385587722,0,0,0,"healthy"
"196","GSM1509725",0.120987475373616,0,0,0,0.0235816962669382,0.0357683280989353,0.111776576077192,0,0.0201777300422902,0.166451379215322,0,0.0105664372319292,0,0.0741411404425354,0,0,0.120213944843095,0,0.255719126675669,0,0.0606161657324785,0,"healthy"
"197","GSM1509726",0.268341058122442,0,0,0.00202799295679258,0.153133181092063,0,0.118124491492669,0.0951637883532938,0,0,0,0.0629726310994621,0.0941474130728466,0,0,0.0838233431454407,0,0,0.12226610066499,0,0,0,"healthy"
"198","GSM1509727",0.092872261072588,0.0843239236058043,0,0.0533329920448805,0.308214669221955,0,0,0,0,0.0130315459758258,0,0.114520524809519,0,0.181526707974907,0,0,0.106636671616775,0,0.0455407036777458,0,0,0,"healthy"
"199","GSM1509728",0.132301617120427,0,0,0.0361437058081562,0,0,0.0424463483601645,0.030855250980454,0.0187827714676505,0,0,0.0385207126250784,0,0.075611328335495,0.0634394274054913,0,0.372363115258053,0,0.18953572263903,0,0,0,"healthy"
"200","GSM1509729",0.108221149892532,0,0,0.0747740194653036,0.0513848647495418,0,0.0314026798115719,0.151037512506642,0.039784572272108,0.0272452215398277,0,0.0848831506669681,0,0.03693590649341,0,0,0.218753118573174,0,0.175577804028921,0,0,0,"healthy"
"201","GSM1509730",0.0104034004867258,0.0326021591114442,0,0.0649390878193147,0,0.0967202298396275,0.058139289590614,0,0.0933787262739478,0.0867614756941874,0,0,0,0.0349161460596183,0,0,0.293161256847243,0,0.228978228277277,0,0,0,"healthy"
"202","GSM1509731",0.147819576417685,0,0.0236672852863609,0.124183939420173,0,0,0.118311095122267,0,0.156445106419379,0.13215320690546,0,0.0510118379486341,0.00564541513589399,0.0726196150001381,0,0,0.0968598159001438,0,0.0712831064438645,0,0,0,"healthy"
"203","GSM1509732",0.017953095983757,0,0.014280932354792,0,0.320194780808782,0.000444301385263164,0.145748028779089,0,0,0.0233602937403071,0.091553820378958,0.0340562982944038,0,0.0332783153405955,0.0233251340007729,0.00777198553363016,0.152745038031232,0,0.135287975368418,0,0,0,"healthy"
"204","GSM1509733",0.072953338048116,0,0.0236503374284792,0.145549051826234,0,0.0345371993376669,0.177189236717706,0,0.0353775614884474,0.0396929770744861,0.00816838838826676,0,0,0.0586348133293115,0,0.0322397716133132,0.0247067096069566,0,0.347300615141017,0,0,0,"healthy"
"205","GSM1509734",0.231091952860498,0,0,0.0549069281714675,0,0.236420802237962,0,0,0,0,0,0.139813355645817,0.0167274883092327,0.141010314795788,0,0,0.0204694706193503,0,0.159559687359884,0,0,0,"healthy"
"206","GSM1509735",0.158999480648492,0,0,0,0.0216646634836564,0.15169393373056,0.0524970237459767,0.0677444116062764,0,0.00998375855992889,0.0478771097589575,0,0,0.0073973620025248,0,0,0.109623891795108,0,0.372518364668519,0,0,0,"healthy"
"207","GSM1509736",0.194282696284262,0,0,0.115324233109839,0.0412798095143054,0,0,0.0140353622550022,0,0,0.0193673573966798,0,0.00446214254999491,0.0327648225454275,0,0,0.191294871496047,0,0.343696404081264,0.043492300767179,0,0,"healthy"
"208","GSM1509737",0.194532099748012,0,0,0,0,0.223532484716276,0.0473554759017923,0.0699393929271527,0,0.0879663935724186,0.00665558805177251,0.0174399664395242,0.0226036963820576,0.0798171604799099,0,0,0.103279566627068,0.0237337195642632,0.123144455589753,0,0,0,"healthy"
"209","GSM1509738",0.174498191153948,0,0,0,0.190846199638002,0,0.0322266544985316,0.0239807551466886,0,0,0.0719769677800457,0.00194558776458516,0,0.00237107265989533,0,0,0.172579631067368,0,0.329574940290935,0,0,0,"healthy"
